,category_alias,category_title,poi_name,poi_distance,poi_address,poi_rating,free_bikes,station_lat,station_long
1824,lounges,Lounges,Trina's Starlite Lounge,870.339295346723,3 Beacon St,4.0,7.0,-71.10878612855231,42.38032335045416
1825,tradamerican,American,Trina's Starlite Lounge,870.339295346723,3 Beacon St,4.0,7.0,-71.10878612855231,42.38032335045416
1826,divebars,Dive Bars,Trina's Starlite Lounge,870.339295346723,3 Beacon St,4.0,7.0,-71.10878612855231,42.38032335045416
1827,egyptian,Egyptian,Koshari Mama,400.323880798389,585 Somerville Ave,4.5,7.0,-71.10878612855231,42.38032335045416
1828,kosher,Kosher,Koshari Mama,400.323880798389,585 Somerville Ave,4.5,7.0,-71.10878612855231,42.38032335045416
1829,sandwiches,Sandwiches,Koshari Mama,400.323880798389,585 Somerville Ave,4.5,7.0,-71.10878612855231,42.38032335045416
1830,newamerican,New American,Puritan & Company,1272.6473505872852,1166 Cambridge St,4.0,7.0,-71.10878612855231,42.38032335045416
1831,wine_bars,Wine Bars,Puritan & Company,1272.6473505872852,1166 Cambridge St,4.0,7.0,-71.10878612855231,42.38032335045416
1832,musicvenues,Music Venues,Club Passim,1170.543067682228,47 Palmer St,4.5,7.0,-71.10878612855231,42.38032335045416
1833,tradamerican,American,Club Passim,1170.543067682228,47 Palmer St,4.5,7.0,-71.10878612855231,42.38032335045416
1834,nonprofit,Community Service/Non-Profit,Club Passim,1170.543067682228,47 Palmer St,4.5,7.0,-71.10878612855231,42.38032335045416
1835,sushi,Sushi Bars,Izakaya Ittoku,1119.9218261783765,1815 Massachusetts Ave,4.0,7.0,-71.10878612855231,42.38032335045416
1836,tapasmallplates,Tapas/Small Plates,Izakaya Ittoku,1119.9218261783765,1815 Massachusetts Ave,4.0,7.0,-71.10878612855231,42.38032335045416
1837,izakaya,Izakaya,Izakaya Ittoku,1119.9218261783765,1815 Massachusetts Ave,4.0,7.0,-71.10878612855231,42.38032335045416
1838,indpak,Indian,The Kebab Factory,314.253543448396,414 Washington St,3.5,7.0,-71.10878612855231,42.38032335045416
1839,halal,Halal,The Kebab Factory,314.253543448396,414 Washington St,3.5,7.0,-71.10878612855231,42.38032335045416
1840,soup,Soup,The Kebab Factory,314.253543448396,414 Washington St,3.5,7.0,-71.10878612855231,42.38032335045416
1841,venezuelan,Venezuelan,Carolicious,295.9450760683608,14 Tyler St,4.5,7.0,-71.10878612855231,42.38032335045416
1842,gluten_free,Gluten-Free,Carolicious,295.9450760683608,14 Tyler St,4.5,7.0,-71.10878612855231,42.38032335045416
1843,bars,Bars,Local 149,199.84328685360023,149 P St,3.5,3.0,-71.02495,42.3334
1844,newamerican,New American,Local 149,199.84328685360023,149 P St,3.5,3.0,-71.02495,42.3334
1845,breakfast_brunch,Breakfast & Brunch,Local 149,199.84328685360023,149 P St,3.5,3.0,-71.02495,42.3334
1846,diners,Diners,Galley Diner,527.5079227332133,11 P St,4.5,3.0,-71.02495,42.3334
1847,tradamerican,American,Galley Diner,527.5079227332133,11 P St,4.5,3.0,-71.02495,42.3334
1848,hotdogs,Fast Food,Sullivan's Castle Island,1146.830176172291,2080 Day Blvd,4.0,3.0,-71.02495,42.3334
1849,burgers,Burgers,Sullivan's Castle Island,1146.830176172291,2080 Day Blvd,4.0,3.0,-71.02495,42.3334
1850,icecream,Ice Cream & Frozen Yogurt,Sullivan's Castle Island,1146.830176172291,2080 Day Blvd,4.0,3.0,-71.02495,42.3334
1851,pizza,Pizza,The Broadway,962.2775201598336,726 E Broadway,3.5,3.0,-71.02495,42.3334
1852,cocktailbars,Cocktail Bars,The Broadway,962.2775201598336,726 E Broadway,3.5,3.0,-71.02495,42.3334
1853,burgers,Burgers,The Broadway,962.2775201598336,726 E Broadway,3.5,3.0,-71.02495,42.3334
1854,salad,Salad,Roza Lyons,1018.0217267591456,709 E Broadway,4.0,3.0,-71.02495,42.3334
1855,cocktailbars,Cocktail Bars,Roza Lyons,1018.0217267591456,709 E Broadway,4.0,3.0,-71.02495,42.3334
1856,sandwiches,Sandwiches,Roza Lyons,1018.0217267591456,709 E Broadway,4.0,3.0,-71.02495,42.3334
1857,diners,Diners,L Street Diner & Pizzeria,835.9366953782361,108 L St,4.0,3.0,-71.02495,42.3334
1858,pizza,Pizza,L Street Diner & Pizzeria,835.9366953782361,108 L St,4.0,3.0,-71.02495,42.3334
1859,bbq,Barbeque,L Street Diner & Pizzeria,835.9366953782361,108 L St,4.0,3.0,-71.02495,42.3334
1860,bars,Bars,L Street Tavern,883.1370425680173,658A E 8th St,4.0,3.0,-71.02495,42.3334
1861,tradamerican,American,Rick's 11a Cafe,1156.8119285998994,11 Elkins St,4.5,3.0,-71.02495,42.3334
1862,breakfast_brunch,Breakfast & Brunch,Rick's 11a Cafe,1156.8119285998994,11 Elkins St,4.5,3.0,-71.02495,42.3334
1863,sandwiches,Sandwiches,Rick's 11a Cafe,1156.8119285998994,11 Elkins St,4.5,3.0,-71.02495,42.3334
1864,coffee,Coffee & Tea,Rick's 11a Cafe,1156.8119285998994,11 Elkins St,4.5,3.0,-71.02495,42.3334
1865,cocktailbars,Cocktail Bars,Petula's,886.5679081411117,81 L St,3.5,3.0,-71.02495,42.3334
1866,tapasmallplates,Tapas/Small Plates,Petula's,886.5679081411117,81 L St,3.5,3.0,-71.02495,42.3334
1867,sandwiches,Sandwiches,Petula's,886.5679081411117,81 L St,3.5,3.0,-71.02495,42.3334
1868,coffee,Coffee & Tea,Sidewalk Cafe,731.469383251036,764 E 4th St,3.5,3.0,-71.02495,42.3334
1869,pizza,Pizza,Sidewalk Cafe,731.469383251036,764 E 4th St,3.5,3.0,-71.02495,42.3334
1870,breakfast_brunch,Breakfast & Brunch,Sidewalk Cafe,731.469383251036,764 E 4th St,3.5,3.0,-71.02495,42.3334
1871,pubs,Pubs,Murphy's Law,1020.0984080730047,837 Summer St,3.5,3.0,-71.02495,42.3334
1872,pizza,Pizza,Village Pizza & Grill,910.4069071787789,56 L St,3.5,3.0,-71.02495,42.3334
1873,catering,Caterers,The Paddy Wagon Pub,887.0849124067466,,4.5,3.0,-71.02495,42.3334
1874,irish_pubs,Irish Pub,The Paddy Wagon Pub,887.0849124067466,,4.5,3.0,-71.02495,42.3334
1875,bartenders,Bartenders,The Paddy Wagon Pub,887.0849124067466,,4.5,3.0,-71.02495,42.3334
1876,pizza,Pizza,Sal's Ristorante & Pizzeria,886.6659442866073,205 L St,3.5,3.0,-71.02495,42.3334
1877,italian,Italian,Sal's Ristorante & Pizzeria,886.6659442866073,205 L St,3.5,3.0,-71.02495,42.3334
1878,foodtrucks,Food Trucks,Sweet Tomatoes Pizza Truck,887.0849124067466,,4.0,3.0,-71.02495,42.3334
1879,pizza,Pizza,Sweet Tomatoes Pizza Truck,887.0849124067466,,4.0,3.0,-71.02495,42.3334
1880,panasian,Pan Asian,Pan Asia,976.7112888621698,720 E Broadway,3.0,3.0,-71.02495,42.3334
1881,landmarks,Landmarks & Historical Buildings,Admiral Farragut,281.6605826294053,E Broadway & William J Day Blvd,4.5,3.0,-71.02495,42.3334
1882,bars,Bars,McFly’s,880.5594016284073,754 E Broadway,4.5,3.0,-71.02495,42.3334
1883,kosher,Kosher,Kitchen Kibitz Pop-Up,887.0849124067466,,4.5,3.0,-71.02495,42.3334
1884,coffee,Coffee & Tea,Starbucks,904.0770200538454,749 E Broadway,2.5,3.0,-71.02495,42.3334
1885,seafood,Seafood,Saltie Girl,30.05253322123872,279 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1886,cocktailbars,Cocktail Bars,Saltie Girl,30.05253322123872,279 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1887,mexican,Mexican,Lolita Cocina & Tequila Bar,55.86321607998655,271 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1888,lounges,Lounges,Lolita Cocina & Tequila Bar,55.86321607998655,271 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1889,cocktailbars,Cocktail Bars,Lolita Cocina & Tequila Bar,55.86321607998655,271 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1890,southern,Southern,Buttermilk & Bourbon,82.97914087130805,160 Commonwealth Ave,4.0,17.0,-71.07782810926437,42.35096144421219
1891,bars,Bars,Buttermilk & Bourbon,82.97914087130805,160 Commonwealth Ave,4.0,17.0,-71.07782810926437,42.35096144421219
1892,tapas,Tapas Bars,Buttermilk & Bourbon,82.97914087130805,160 Commonwealth Ave,4.0,17.0,-71.07782810926437,42.35096144421219
1893,burgers,Burgers,The Capital Burger,64.77243256710356,159 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1894,newamerican,New American,The Capital Burger,64.77243256710356,159 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1895,cocktailbars,Cocktail Bars,The Capital Burger,64.77243256710356,159 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1896,italian,Italian,Piattini,313.3799854291091,226 Newbury St,4.0,17.0,-71.07782810926437,42.35096144421219
1897,wine_bars,Wine Bars,Piattini,313.3799854291091,226 Newbury St,4.0,17.0,-71.07782810926437,42.35096144421219
1898,beerbar,Beer Bar,Piattini,313.3799854291091,226 Newbury St,4.0,17.0,-71.07782810926437,42.35096144421219
1899,spanish,Spanish,Barcelona Wine Bar South End,898.521760341117,525 Tremont St,4.5,17.0,-71.07782810926437,42.35096144421219
1900,wine_bars,Wine Bars,Barcelona Wine Bar South End,898.521760341117,525 Tremont St,4.5,17.0,-71.07782810926437,42.35096144421219
1901,tapasmallplates,Tapas/Small Plates,Barcelona Wine Bar South End,898.521760341117,525 Tremont St,4.5,17.0,-71.07782810926437,42.35096144421219
1902,seafood,Seafood,Atlantic Fish,333.0539553817143,761 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1903,raw_food,Live/Raw Food,Atlantic Fish,333.0539553817143,761 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1904,cocktailbars,Cocktail Bars,Atlantic Fish,333.0539553817143,761 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1905,newamerican,New American,The Salty Pig,472.8994646049865,130 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1906,italian,Italian,The Salty Pig,472.8994646049865,130 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1907,pizza,Pizza,The Salty Pig,472.8994646049865,130 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1908,mediterranean,Mediterranean,Krasi,568.0313402600976,48 Gloucester St,4.5,17.0,-71.07782810926437,42.35096144421219
1909,greek,Greek,Krasi,568.0313402600976,48 Gloucester St,4.5,17.0,-71.07782810926437,42.35096144421219
1910,wine_bars,Wine Bars,Krasi,568.0313402600976,48 Gloucester St,4.5,17.0,-71.07782810926437,42.35096144421219
1911,brazilian,Brazilian,Fogo de Chão Brazilian Steakhouse,266.29005732173346,200 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1912,steak,Steakhouses,Fogo de Chão Brazilian Steakhouse,266.29005732173346,200 Dartmouth St,4.0,17.0,-71.07782810926437,42.35096144421219
1913,cocktailbars,Cocktail Bars,Citrus & Salt,518.8942631384479,142 Berkeley St,4.0,17.0,-71.07782810926437,42.35096144421219
1914,mexican,Mexican,Citrus & Salt,518.8942631384479,142 Berkeley St,4.0,17.0,-71.07782810926437,42.35096144421219
1915,cafes,Cafes,Jonquils Cafe & Bakery,111.34531736219692,125 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1916,coffee,Coffee & Tea,Jonquils Cafe & Bakery,111.34531736219692,125 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1917,bakeries,Bakeries,Jonquils Cafe & Bakery,111.34531736219692,125 Newbury St,4.5,17.0,-71.07782810926437,42.35096144421219
1918,seafood,Seafood,Luke's Lobster Back Bay,277.3764861672922,75 Exeter Street,4.0,17.0,-71.07782810926437,42.35096144421219
1919,soup,Soup,Luke's Lobster Back Bay,277.3764861672922,75 Exeter Street,4.0,17.0,-71.07782810926437,42.35096144421219
1920,sandwiches,Sandwiches,Luke's Lobster Back Bay,277.3764861672922,75 Exeter Street,4.0,17.0,-71.07782810926437,42.35096144421219
1921,tradamerican,American,Joe’s On Newbury,168.26615386986248,181 Newbury St,3.5,17.0,-71.07782810926437,42.35096144421219
1922,burgers,Burgers,Joe’s On Newbury,168.26615386986248,181 Newbury St,3.5,17.0,-71.07782810926437,42.35096144421219
1923,cocktailbars,Cocktail Bars,Joe’s On Newbury,168.26615386986248,181 Newbury St,3.5,17.0,-71.07782810926437,42.35096144421219
1924,seafood,Seafood,The Banks Fish House,390.0399390507911,406 Stuart St,4.0,17.0,-71.07782810926437,42.35096144421219
1925,cocktailbars,Cocktail Bars,The Banks Fish House,390.0399390507911,406 Stuart St,4.0,17.0,-71.07782810926437,42.35096144421219
1926,bars,Bars,The Friendly Toast,469.0332006657149,35 Stanhope St,4.5,17.0,-71.07782810926437,42.35096144421219
1927,breakfast_brunch,Breakfast & Brunch,The Friendly Toast,469.0332006657149,35 Stanhope St,4.5,17.0,-71.07782810926437,42.35096144421219
1928,diners,Diners,The Friendly Toast,469.0332006657149,35 Stanhope St,4.5,17.0,-71.07782810926437,42.35096144421219
1929,tradamerican,American,Stephanie's On Newbury,163.39791176872922,190 Newbury St,3.0,17.0,-71.07782810926437,42.35096144421219
1930,breakfast_brunch,Breakfast & Brunch,Stephanie's On Newbury,163.39791176872922,190 Newbury St,3.0,17.0,-71.07782810926437,42.35096144421219
1931,steak,Steakhouses,Abe & Louie's,363.9919953972639,793 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1932,seafood,Seafood,Abe & Louie's,363.9919953972639,793 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1933,cocktailbars,Cocktail Bars,Abe & Louie's,363.9919953972639,793 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1934,mediterranean,Mediterranean,Cafe Landwer,122.36242463355931,653 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1935,breakfast_brunch,Breakfast & Brunch,Cafe Landwer,122.36242463355931,653 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1936,cafes,Cafes,Cafe Landwer,122.36242463355931,653 Boylston St,4.0,17.0,-71.07782810926437,42.35096144421219
1937,newamerican,New American,Earls Kitchen + Bar,533.0823189776855,800 Boylston Ave,4.0,17.0,-71.07782810926437,42.35096144421219
1938,cocktailbars,Cocktail Bars,Earls Kitchen + Bar,533.0823189776855,800 Boylston Ave,4.0,17.0,-71.07782810926437,42.35096144421219
1939,italian,Italian,Sophia's Grotto,567.0252657551044,22R Birch St,4.0,13.0,-71.13672129828046,42.28634589486312
1940,spanish,Spanish,Sophia's Grotto,567.0252657551044,22R Birch St,4.0,13.0,-71.13672129828046,42.28634589486312
1941,african,African,Obosá Restaurant,28.218297985731283,146 Belgrade Ave,4.0,13.0,-71.13672129828046,42.28634589486312
1942,thai,Thai,Rutchada Thai Cuisine,24.94535070472357,153 Belgrade Ave,4.5,13.0,-71.13672129828046,42.28634589486312
1943,seafood,Seafood,Shaking Seafood,639.5608084758827,19 Poplar St,4.5,13.0,-71.13672129828046,42.28634589486312
1944,bars,Bars,753 South,621.4290231862603,753 South St,4.5,13.0,-71.13672129828046,42.28634589486312
1945,tradamerican,American,753 South,621.4290231862603,753 South St,4.5,13.0,-71.13672129828046,42.28634589486312
1946,breweries,Breweries,Distraction Brewing Company,528.756440037804,2 Belgrade Ave,5.0,13.0,-71.13672129828046,42.28634589486312
1947,pubs,Pubs,Distraction Brewing Company,528.756440037804,2 Belgrade Ave,5.0,13.0,-71.13672129828046,42.28634589486312
1948,beergardens,Beer Gardens,Distraction Brewing Company,528.756440037804,2 Belgrade Ave,5.0,13.0,-71.13672129828046,42.28634589486312
1949,italian,Italian,Delfino,596.6031849108903,754 South St,4.0,13.0,-71.13672129828046,42.28634589486312
1950,pizza,Pizza,The Pleasant Cafe,848.5344347834197,4515 Washington St,4.0,13.0,-71.13672129828046,42.28634589486312
1951,sandwiches,Sandwiches,The Pleasant Cafe,848.5344347834197,4515 Washington St,4.0,13.0,-71.13672129828046,42.28634589486312
1952,salad,Salad,The Pleasant Cafe,848.5344347834197,4515 Washington St,4.0,13.0,-71.13672129828046,42.28634589486312
1953,greek,Greek,Effie's Kitchen,636.7186567890079,37 Poplar St,4.5,13.0,-71.13672129828046,42.28634589486312
1954,chinese,Chinese,Hong Kong 888 Cafe,338.2642923858275,888 South St,4.0,13.0,-71.13672129828046,42.28634589486312
1955,chinese,Chinese,Golden House,584.980906329889,4403 Washington St,4.0,13.0,-71.13672129828046,42.28634589486312
1956,coffee,Coffee & Tea,Green T Coffee Shop,374.6676707566834,873 South St,3.5,13.0,-71.13672129828046,42.28634589486312
1957,breakfast_brunch,Breakfast & Brunch,Green T Coffee Shop,374.6676707566834,873 South St,3.5,13.0,-71.13672129828046,42.28634589486312
1958,sandwiches,Sandwiches,Green T Coffee Shop,374.6676707566834,873 South St,3.5,13.0,-71.13672129828046,42.28634589486312
1959,pizza,Pizza,Checkmate Cafe,268.5549251893892,902 S St,3.5,13.0,-71.13672129828046,42.28634589486312
1960,bagels,Bagels,Exodus Bagels,660.3567179637289,2 McCraw St,4.5,13.0,-71.13672129828046,42.28634589486312
1961,sandwiches,Sandwiches,Exodus Bagels,660.3567179637289,2 McCraw St,4.5,13.0,-71.13672129828046,42.28634589486312
1962,coffee,Coffee & Tea,The Square Root,521.5799956713671,2 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1963,beerbar,Beer Bar,The Square Root,521.5799956713671,2 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1964,coffeeroasteries,Coffee Roasteries,The Square Root,521.5799956713671,2 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1965,breakfast_brunch,Breakfast & Brunch,Harry's All American Breakfast,836.3637785193483,1420 Centre St,3.5,13.0,-71.13672129828046,42.28634589486312
1966,tradamerican,American,Harry's All American Breakfast,836.3637785193483,1420 Centre St,3.5,13.0,-71.13672129828046,42.28634589486312
1967,indpak,Indian,Shanti Restaurant - Roslindale,748.9024542213537,4197 Washington St,4.0,13.0,-71.13672129828046,42.28634589486312
1968,grocery,Grocery,Tony's Market,557.7506074439352,4381 Washington St,5.0,13.0,-71.13672129828046,42.28634589486312
1969,delis,Delis,Tony's Market,557.7506074439352,4381 Washington St,5.0,13.0,-71.13672129828046,42.28634589486312
1970,butcher,Butcher,Tony's Market,557.7506074439352,4381 Washington St,5.0,13.0,-71.13672129828046,42.28634589486312
1971,bakeries,Bakeries,Fornax Bread Company,563.250859698494,27 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1972,sandwiches,Sandwiches,Fornax Bread Company,563.250859698494,27 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1973,salad,Salad,Fornax Bread Company,563.250859698494,27 Corinth St,4.0,13.0,-71.13672129828046,42.28634589486312
1974,pizza,Pizza,Mi Finca Mexican Food & Pizzeria,617.953857435404,4249 Washington St,3.5,13.0,-71.13672129828046,42.28634589486312
1975,mexican,Mexican,Mi Finca Mexican Food & Pizzeria,617.953857435404,4249 Washington St,3.5,13.0,-71.13672129828046,42.28634589486312
1976,tradamerican,American,Mi Finca Mexican Food & Pizzeria,617.953857435404,4249 Washington St,3.5,13.0,-71.13672129828046,42.28634589486312
